model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1_genderfemale,Gender x Level,female,-0.02334333971366667,0.030245891070404554,NA,-0.059334132,0.0147165723,2HRX9P6HKXA8V,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_2HRX9P6HKXA8V_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1_gendermale,Gender x Level,male,0.007511831518,0.10179600551785266,NA,-0.129559155,0.11420691,L69HYJ4Y3TR91,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_L69HYJ4Y3TR91_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1_genderfemale,Gender x Level,female,-0.11229550526833333,0.03344038060424815,NA,-0.14828069049999998,-0.0677302813,L69HYJ4Y3TR91,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_L69HYJ4Y3TR91_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1_gendermale,Gender x Level,male,-0.0321289830902,0.02547044852736154,NA,-0.060688888,0.001157809545,ED5J990H5VAZT,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_ED5J990H5VAZT_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1_genderfemale,Gender x Level,female,-0.022603111613766668,0.01871021466415528,NA,-0.048439237,-0.004744676025,ED5J990H5VAZT,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_ED5J990H5VAZT_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1_gendermale,Gender x Level,male,0.16230691270666667,0.3292113513759933,NA,-0.19488808149999998,0.5995451885,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1_genderfemale,Gender x Level,female,-0.0056172124867,0.10312216100663321,NA,-0.1371994205,0.11460453,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2_gendermale,Gender x Level,male,-0.011016148008,0.09043368645407025,NA,-0.09858442014999999,0.11348512,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_2_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2_genderfemale,Gender x Level,female,-0.114521177382,0.11480275553981026,NA,-0.24002282,0.037398662099999994,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_2_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3_gendermale,Gender x Level,male,-0.12111521507766666,0.14898680029108832,NA,-0.3087980005,0.0556364001,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_3_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3_genderfemale,Gender x Level,female,0.16655837531333334,0.035135190876859866,NA,0.12822135350000002,0.2131018,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_3_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4_gendermale,Gender x Level,male,0.10831870781,0.04402491214445719,NA,0.0655552381,0.1689149215,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_4_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4_genderfemale,Gender x Level,female,0.087192123732,0.031071153146213296,NA,0.04737769745,0.1232248735,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_4_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5_gendermale,Gender x Level,male,-0.021389670412666668,0.2076828273210827,NA,-0.3121046065,0.1602726335,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_5_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5_genderfemale,Gender x Level,female,-0.07035962237966667,0.109481564005475,NA,-0.16746114,0.08261391935,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_5_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
EMBVNVD207CC6,exposure_EMBVNVD207CC6_1_gendermale,Gender x Level,male,0.053096390151933334,0.06496741958098773,NA,-0.003000081605,0.14414847,EMBVNVD207CC6,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_EMBVNVD207CC6_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
EMBVNVD207CC6,exposure_EMBVNVD207CC6_1_genderfemale,Gender x Level,female,0.040983733344666665,0.1771926526918,NA,-0.12683279,0.2860078705,EMBVNVD207CC6,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_EMBVNVD207CC6_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_1_gendermale,Gender x Level,male,0.007542803290000001,0.1598042682163532,NA,-0.2183361355,0.12600665,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_C0BE4NDSW26QN_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_1_genderfemale,Gender x Level,female,0.004955705045666667,0.04981283176690173,NA,-0.040420547550000005,0.07433958715,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_C0BE4NDSW26QN_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_2_gendermale,Gender x Level,male,-0.049833186476,0.0984782621144387,NA,-0.14583507450000002,0.08555244705000001,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_C0BE4NDSW26QN_2_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_2_genderfemale,Gender x Level,female,-0.027834726492233335,0.017872158833009667,NA,-0.04924956255,-0.00550207548,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_C0BE4NDSW26QN_2_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1_gendermale,Gender x Level,male,-0.09622202039366666,0.09292846936903862,NA,-0.1899253215,0.03043598535,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1_genderfemale,Gender x Level,female,-0.04874366195766667,0.14190231967247705,NA,-0.23977923,0.09992765530000002,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2_gendermale,Gender x Level,male,0.07983509778566666,0.21102437785011038,NA,-0.11210681,0.373724643,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_2_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2_genderfemale,Gender x Level,female,-0.08654426590903333,0.075026360695645,NA,-0.18088068049999997,0.00266598386,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_2_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3_gendermale,Gender x Level,male,-0.057786504025,0.0495780728846293,NA,-0.09764628895,0.012087736399999998,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_3_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3_genderfemale,Gender x Level,female,0.06554238124996334,0.12173331133873658,NA,-0.0392090776,0.23620626,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_3_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4_gendermale,Gender x Level,male,-0.22226526828766666,0.19148474953310965,NA,-0.48169885900000003,-0.02522711865,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_4_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4_genderfemale,Gender x Level,female,-9.286231113333313e-5,0.07109654091426988,NA,-0.0894254622,0.08457203655,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_4_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
LBZEEFSBJNB3Z,exposure_LBZEEFSBJNB3Z_1_gendermale,Gender x Level,male,-0.018377300263,0.09421251616258246,NA,-0.15120525250000003,0.057357062,LBZEEFSBJNB3Z,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_LBZEEFSBJNB3Z_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
LBZEEFSBJNB3Z,exposure_LBZEEFSBJNB3Z_1_genderfemale,Gender x Level,female,-0.04332401320466667,0.18412091215226875,NA,-0.29252325050000005,0.14657893300000002,LBZEEFSBJNB3Z,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_LBZEEFSBJNB3Z_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
SAFK7ND1HR6XS,exposure_SAFK7ND1HR6XS_1_gendermale,Gender x Level,male,0.08962886204933333,0.04944191307895431,NA,0.02954157775,0.150656445,SAFK7ND1HR6XS,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_SAFK7ND1HR6XS_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
SAFK7ND1HR6XS,exposure_SAFK7ND1HR6XS_1_genderfemale,Gender x Level,female,-0.08845762650033333,0.03707821168196594,NA,-0.13913387,-0.0514565325,SAFK7ND1HR6XS,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_SAFK7ND1HR6XS_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
S8MT0YGD2KTN9,exposure_S8MT0YGD2KTN9_1_gendermale,Gender x Level,male,0.0025059030923333336,0.04097527020061949,NA,-0.04736579565000001,0.05301780365,S8MT0YGD2KTN9,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_S8MT0YGD2KTN9_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
S8MT0YGD2KTN9,exposure_S8MT0YGD2KTN9_1_genderfemale,Gender x Level,female,-0.15639207506433334,0.06161084106212588,NA,-0.22702566049999998,-0.076864458,S8MT0YGD2KTN9,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_S8MT0YGD2KTN9_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
1SQPTEGYPH0GA,exposure_1SQPTEGYPH0GA_1_gendermale,Gender x Level,male,-0.082181484607,0.04220824004295451,NA,-0.1323979715,-0.029096304,1SQPTEGYPH0GA,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_1SQPTEGYPH0GA_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
1SQPTEGYPH0GA,exposure_1SQPTEGYPH0GA_1_genderfemale,Gender x Level,female,-0.095115650747,0.039063943154381435,NA,-0.13801063,-0.043529373850000004,1SQPTEGYPH0GA,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_1SQPTEGYPH0GA_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
9XKJD8DQTH559,exposure_9XKJD8DQTH559_1_gendermale,Gender x Level,male,0.054368743956,0.1892950261083038,NA,-0.1888052705,0.272896531,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_9XKJD8DQTH559_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
9XKJD8DQTH559,exposure_9XKJD8DQTH559_1_genderfemale,Gender x Level,female,0.03320865657566666,0.13133819107214809,NA,-0.134541832,0.186128642,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_9XKJD8DQTH559_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
9XKJD8DQTH559,exposure_9XKJD8DQTH559_2_gendermale,Gender x Level,male,-0.0858847109966,0.06354140551648206,NA,-0.15444797200000002,-0.0013114575299999999,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_9XKJD8DQTH559_2_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
9XKJD8DQTH559,exposure_9XKJD8DQTH559_2_genderfemale,Gender x Level,female,-0.05670974001666666,0.17169718583697552,NA,-0.20886737700000002,0.18322027249999998,9XKJD8DQTH559,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_9XKJD8DQTH559_2_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
LQ5EH4BKGV61T,exposure_LQ5EH4BKGV61T_1_gendermale,Gender x Level,male,-0.004179928712333334,0.11983007767641418,NA,-0.173315241,0.089292131,LQ5EH4BKGV61T,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_LQ5EH4BKGV61T_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
LQ5EH4BKGV61T,exposure_LQ5EH4BKGV61T_1_genderfemale,Gender x Level,female,-0.04836743694,0.13605105851962013,NA,-0.15451506,0.14365044049999998,LQ5EH4BKGV61T,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_LQ5EH4BKGV61T_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
78AY09MVJVTYE,exposure_78AY09MVJVTYE_1_gendermale,Gender x Level,male,-0.0405996972987,0.03027358687366166,NA,-0.062470205749999994,0.00220556687,78AY09MVJVTYE,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_78AY09MVJVTYE_1_gendermale,Gender x Level,male,0.00664371990382,0.023946133865734413,NA,-0.0190484956,0.03860718955,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
78AY09MVJVTYE,exposure_78AY09MVJVTYE_1_genderfemale,Gender x Level,female,-0.06926545838166667,0.018048919412929302,NA,-0.0898553471,-0.045908326900000004,78AY09MVJVTYE,NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
mu_gamma (pooled),exposure_78AY09MVJVTYE_1_genderfemale,Gender x Level,female,-0.08212719220366667,0.010720907001005621,NA,-0.09125494515,-0.0670708804,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,chicken_fish
