outcome,effect_type,mean,q2.5,q16,q84,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,n_rest_model,source,pred_path,exposure_strip,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Breakfast-style meat,Level change,-0.306772445831473,-0.9002042555,-0.6231853284,0.0153256716,0.365343864,0.7288508618380223,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6231853284,0.0153256716
Breakfast-style meat,Level change,-0.414669190310256,-1.11712983925,-0.80267133532,-0.0170470036000001,0.3580931482,0.6543426160164241,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.80267133532,-0.0170470036000001
Breakfast-style meat,Level change,-0.103139783129203,-0.24676429655,-0.17338279528,-0.0343278928,0.0293403642500001,0.9035882888671497,NA,NA,Restaurant,78AY09MVJVTYE,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.17338279528,-0.0343278928
Breakfast-style meat,Slope change,-1.13932873913377,-2.27078391,-1.67747075552,-0.5958186452,-0.0368217580000001,0.3191154005198832,NA,NA,Restaurant,L69HYJ4Y3TR91,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.67747075552,-0.5958186452
Breakfast-style meat,Slope change,-0.35296934780312,-0.835150851225,-0.5921384768,-0.1175435036,0.09774403025,0.7103273243305906,NA,NA,Restaurant,ED5J990H5VAZT,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5921384768,-0.1175435036
Breakfast-style meat,Slope change,-0.215415294932276,-4.59902359025,-1.85312214088,1.4206855492,3.202403753,0.9772548455195542,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.85312214088,1.4206855492
Breakfast-style meat,Slope change,0.1893466096675,-3.685216133925,-1.4520933312,1.678048648,4.12118495125,1.1874540067278019,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4520933312,1.678048648
Breakfast-style meat,Slope change,2.80509205559509,0.0818321345,0.8653094276,4.75194843224,6.6628566826,13.833870387393294,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8653094276,4.75194843224
Breakfast-style meat,Slope change,-1.37278201120809,-5.7121672425,-3.00688030304,0.1907133904,1.41057437075,0.34485129805399595,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.00688030304,0.1907133904
Breakfast-style meat,Slope change,-0.224989510091407,-0.4513067344,-0.342487063,-0.10657553308,0.01753325025,0.7959592539125544,NA,NA,Restaurant,78AY09MVJVTYE,NA,finalized_redone_trunc_cp,NA,"Exposure: Breakfast-Style Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.342487063,-0.10657553308
Dairy,Level change,-0.0846685779639667,-0.335229071,-0.2059031248,0.0346734728,0.154264871575,0.9213528821727455,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2059031248,0.0346734728
Dairy,Level change,0.0657753145254288,-0.1946290015,-0.0740960672,0.20614764016,0.37248942565,1.0565655440454007,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.0740960672,0.20614764016
Dairy,Level change,0.0468975017192217,-0.22745521395,-0.0950656108,0.19479121536,0.350964644525,1.0391791838122035,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.0950656108,0.19479121536
Dairy,Level change,1.50921322466669e-5,-0.274633397,-0.1346586392,0.13049630636,0.28277678335,1.0018422934411617,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.1346586392,0.13049630636
Dairy,Level change,-0.00237787746139333,-0.256189542,-0.1272902732,0.122908535044,0.26438651485,0.9954049397421748,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.1272902732,0.122908535044
Dairy,Level change,0.221379745827,-1.35593871,-0.637469368,1.049104128,1.83690477,1.2621988890524367,NA,NA,Restaurant,EMBVNVD207CC6,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.637469368,1.049104128
Dairy,Level change,-0.0624070855775667,-0.46275644025,-0.2614260192,0.1413538212,0.345545925,0.9343372963029845,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2614260192,0.1413538212
Dairy,Level change,-0.117227732062547,-0.56580223875,-0.3354448816,0.0995727444,0.3195421455,0.8908787044085829,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3354448816,0.0995727444
Dairy,Slope change,-0.00474439748159667,-1.888212751,-0.9024915116,0.886606296399999,2.14771237375,0.9416347240574198,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.9024915116,0.886606296399999
Dairy,Slope change,-0.182291891414092,-2.1480736575,-1.11652112,0.802413854,1.964230893,0.792425728978291,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.11652112,0.802413854
Dairy,Slope change,0.038268985059868,-1.697901158325,-0.7487479684,0.8579592632,1.8052827775,1.007797805755366,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7487479684,0.8579592632
Dairy,Slope change,-0.06444656714867,-2.60950322225,-1.0788086172,0.9923758,2.0512618125,0.9838328922509446,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.0788086172,0.9923758
Dairy,Slope change,-0.479738332888988,-2.695222105,-1.3799045976,0.436237546,1.52189881175,0.6421001953153782,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.3799045976,0.436237546
Dairy,Slope change,-0.285670435437087,-1.09447623325,-0.7244563992,0.1740268312,0.67198281825,0.7365672514707711,NA,NA,Restaurant,EMBVNVD207CC6,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7244563992,0.1740268312
Dairy,Slope change,0.454817913121293,-1.124725761,-0.3765077756,1.283542412,2.2371609025,1.5060592632031953,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3765077756,1.283542412
Dairy,Slope change,-1.49276148719943,-3.3383374125,-2.306118792,-0.6765178284,0.0822892412200012,0.23142913838553067,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc,NA,"Exposure: Dairy Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.306118792,-0.6765178284
Whole-muscle meat,Level change,0.306616757423219,-0.13840172225,0.09073080952,0.5185649192,0.7091479495,1.3639944220407925,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,finalized_redone_trunc_cp,NA,"Exposure: Whole-Muscle
Analog Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.09073080952,0.5185649192
Whole-muscle meat,Slope change,-0.755226641184533,-2.480184008045,-1.5426985652,0.028288198,0.855976021000002,0.48626560598198837,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,finalized_redone_trunc_cp,NA,"Exposure: Whole-Muscle
Analog Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.5426985652,0.028288198
Ground meat,Level change,0.0736977576413493,-1.020471508,-0.43472701448,0.56470105404,1.1587864224,1.072131783004194,NA,NA,Restaurant,C0BE4NDSW26QN,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.43472701448,0.56470105404
Ground meat,Level change,-0.0809932234084067,-1.1620729435,-0.56048848724,0.3997187976,0.866713816125,0.9469102956927435,NA,NA,Restaurant,C0BE4NDSW26QN,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.56048848724,0.3997187976
Ground meat,Level change,0.057923153320164,-0.1101776001,-0.026832506984,0.14355126196,0.22476488405,1.0588867628222605,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.026832506984,0.14355126196
Ground meat,Level change,0.0180903500966667,-0.34761584175,-0.171064202,0.1954925364,0.36958085125,1.0210138150581027,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.171064202,0.1954925364
Ground meat,Level change,-0.161245084366058,-2.1415717725,-0.80345925520000006,0.5509977956,1.483720914,0.8831841011823612,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.80345925520000006,0.5509977956
Ground meat,Level change,-0.0458590669193673,-1.30143767375,-0.6640699892,0.5386099128,1.38783237175,0.9377166354674448,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6640699892,0.5386099128
Ground meat,Level change,0.66037910412198,-1.1405763935225,-0.32341159632,1.6402933096,2.7539509342,1.8517298569373788,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.32341159632,1.6402933096
Ground meat,Slope change,0.2094140882116,-0.96747443775,-0.3658602752,0.795201709824,1.52977969725,1.1940955447529067,NA,NA,Restaurant,C0BE4NDSW26QN,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3658602752,0.795201709824
Ground meat,Slope change,-0.64152034650824,-1.97620932575,-1.2503244356,-0.0597984961600001,0.566983961525001,0.5442940690902142,NA,NA,Restaurant,C0BE4NDSW26QN,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2503244356,-0.0597984961600001
Ground meat,Slope change,-0.0378950227272467,-0.352306981,-0.20841519576,0.1358887836,0.32876209625,0.952830719663842,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.20841519576,0.1358887836
Ground meat,Slope change,-0.103280983068,-0.45114107975,-0.2926504988,0.0775077668,0.27390150275,0.9018840092838266,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2926504988,0.0775077668
Ground meat,Slope change,0.718777654314918,-1.21664260225,-0.1855635432,1.66521002668,2.69520879875,1.9548232399463261,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.1855635432,1.66521002668
Ground meat,Slope change,-1.3531371674714,-3.3589088315,-2.2635506072,-0.438226962,0.2806293627575,0.2794464086061317,NA,NA,Restaurant,9XKJD8DQTH559,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.2635506072,-0.438226962
Ground meat,Slope change,-0.12202212165106,-1.492666573,-0.72841331696,0.47996871408,1.16032684375,0.9044667368524131,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,finalized_redone_trunc_cp,NA,"Exposure: Ground Meat Analog
Introductions",Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.72841331696,0.47996871408
