"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"dairy_t2","W8T41JZK0ZMEP","gender x level","Female",0.01740085,-0.2704875375,0.31599234825
"dairy_t2","W8T41JZK0ZMEP","gender x level","Female",-0.08236635,-0.31181259,0.126578495
"dairy_t2","W8T41JZK0ZMEP","gender x level","Female",-0.09849045,-0.37840784,0.1383758325
"dairy_t2","W8T41JZK0ZMEP","gender x level","Female",0.0426196,-0.21467244,0.331475365
"dairy_t2","W8T41JZK0ZMEP","gender x level","Female",0.0422756,-0.256211925,0.3860570275
"dairy_t2","pooled","gender x level","Female",0.005954355,-0.219133905,0.23390651
"dairy_t2","9XKJD8DQTH559","gender x level","Male",-0.084866,-0.4422856775,0.2652026925
"dairy_t2","9XKJD8DQTH559","gender x level","Male",-0.14330595,-0.4884445375,0.1725524675
"dairy_t2","EMBVNVD207CC6","gender x level","Male",-0.0177397,-0.224350345,0.1741039
"dairy_t2","W8T41JZK0ZMEP","gender x level","Male",0.0774914,-0.3298190465,0.5650495015
"dairy_t2","W8T41JZK0ZMEP","gender x level","Male",0.29070545,0.0558870625,0.555935275
"dairy_t2","W8T41JZK0ZMEP","gender x level","Male",-0.1398445,-0.455208195,0.1340365175
"dairy_t2","W8T41JZK0ZMEP","gender x level","Male",0.05282935,-0.2353416475,0.3519821925
"dairy_t2","W8T41JZK0ZMEP","gender x level","Male",-0.1371121,-0.6728104125,0.34346115
"dairy_t2","pooled","gender x level","Male",0.010463,-0.23218273,0.3587991375
"textured_t2","SAFK7ND1HR6XS","level change","Base",-0.14504775,-0.454905275,0.145810895
"textured_t2","pooled","level change","Base",-0.14029704,-0.42719923,0.137074775
"textured_t2","SAFK7ND1HR6XS","slope change","Base",0.32892575,-1.30917101,1.8128090125
"textured_t2","pooled","slope change","Base",0.323778095,-1.2582590925,1.8453210825
"textured_t2","SAFK7ND1HR6XS","gender x level","Female",0.10685345,-0.1164264575,0.333170125
"textured_t2","pooled","gender x level","Female",0.1461458,-0.04499143,0.362721875
"textured_t2","SAFK7ND1HR6XS","gender x level","Male",0.075736645,-0.1081626575,0.263765775
"textured_t2","pooled","gender x level","Male",0.0937071,-0.04885680275,0.24192472
"untextured_t2","1SQPTEGYPH0GA","level change","Base",-0.15435968,-0.454282065,0.06999844
"untextured_t2","9XKJD8DQTH559","level change","Base",-0.11103685,-0.432806875,0.2017669475
"untextured_t2","9XKJD8DQTH559","level change","Base",-0.0375935,-0.355125575,0.158902695
"untextured_t2","C0BE4NDSW26QN","level change","Base",0.14235613,-0.211791605,0.307010825
"untextured_t2","C0BE4NDSW26QN","level change","Base",0.128869375,-0.246919745,0.305752975
"untextured_t2","JHDN7CF1C03X5","level change","Base",-0.09015427985,-0.17395710945,-0.0237252198
"untextured_t2","LQ5EH4BKGV61T","level change","Base",-0.09551085,-0.30952395,0.499097075
"untextured_t2","S8MT0YGD2KTN9","level change","Base",0.1615501,-0.0479260525,0.45650638
"untextured_t2","SRQS8F7JWA9MZ","level change","Base",0.02794005,-0.0834350575,0.2596178925
"untextured_t2","SRQS8F7JWA9MZ","level change","Base",-0.05386925,-0.1897323725,0.211514845
"untextured_t2","pooled","level change","Base",-0.090584475,-0.3179390225,0.2475758825
"untextured_t2","1SQPTEGYPH0GA","slope change","Base",-0.134675,-0.3335719275,0.08646183
"untextured_t2","9XKJD8DQTH559","slope change","Base",-0.04965605,-0.684774475,0.204123255
"untextured_t2","9XKJD8DQTH559","slope change","Base",0.1347053,-0.1988252575,0.8668542
"untextured_t2","C0BE4NDSW26QN","slope change","Base",-0.036431225,-0.187558855,0.1519632625
"untextured_t2","C0BE4NDSW26QN","slope change","Base",0.014485,-0.17822371,0.1338324425
"untextured_t2","JHDN7CF1C03X5","slope change","Base",-0.7302503,-0.9298651681775,-0.5733346
"untextured_t2","LQ5EH4BKGV61T","slope change","Base",-0.127804,-1.068267025,0.1977135025
"untextured_t2","S8MT0YGD2KTN9","slope change","Base",0.05844975,-0.1768992775,0.270397225
"untextured_t2","SRQS8F7JWA9MZ","slope change","Base",-0.02192805,-0.306779305,0.19950823
"untextured_t2","SRQS8F7JWA9MZ","slope change","Base",0.2540111,-0.12460527,0.6476579
"untextured_t2","pooled","slope change","Base",-0.00586595,-0.2003315525,0.101143535
"untextured_t2","1SQPTEGYPH0GA","gender x level","Female",0.45226685,0.0976453,0.7914173
"untextured_t2","9XKJD8DQTH559","gender x level","Female",0.413005,-0.326270445,1.412388485
"untextured_t2","9XKJD8DQTH559","gender x level","Female",-0.4830555,-1.38903219,0.134832505
"untextured_t2","C0BE4NDSW26QN","gender x level","Female",-0.107687215,-0.6880548275,0.415623961
"untextured_t2","C0BE4NDSW26QN","gender x level","Female",-0.07804635,-0.6073985575,0.48267497
"untextured_t2","LQ5EH4BKGV61T","gender x level","Female",0.09669295,-0.37128373,0.615104305
"untextured_t2","S8MT0YGD2KTN9","gender x level","Female",0.089436705,-0.12671417,0.314561065
"untextured_t2","SRQS8F7JWA9MZ","gender x level","Female",-0.04421755,-0.327931245,0.1926088175
"untextured_t2","SRQS8F7JWA9MZ","gender x level","Female",0.07831265,-0.1631893225,0.367213005
"untextured_t2","pooled","gender x level","Female",0.000527489999999994,-0.1751164475,0.17799910725
"untextured_t2","1SQPTEGYPH0GA","gender x level","Male",-0.04454076,-0.30413186,0.2820761475
"untextured_t2","9XKJD8DQTH559","gender x level","Male",-0.1604418,-0.4935628975,0.1525493625
"untextured_t2","9XKJD8DQTH559","gender x level","Male",-0.18588235,-0.492933395,0.1187694225
"untextured_t2","C0BE4NDSW26QN","gender x level","Male",-0.05409155,-0.4728917225,0.37481515
"untextured_t2","C0BE4NDSW26QN","gender x level","Male",-0.0229045,-0.449698525,0.4031813
"untextured_t2","LQ5EH4BKGV61T","gender x level","Male",-0.14772745,-0.479549575,0.20420445
"untextured_t2","S8MT0YGD2KTN9","gender x level","Male",0.1061325,-0.22422277,0.3203163
"untextured_t2","SRQS8F7JWA9MZ","gender x level","Male",-0.17568595,-0.382688575,0.0862848575000001
"untextured_t2","SRQS8F7JWA9MZ","gender x level","Male",0.0147596,-0.15843295275,0.20971925
"untextured_t2","pooled","gender x level","Male",-0.0541683,-0.188578155,0.0441428900000001
"breakfast_t2","2HRX9P6HKXA8V","level change","Base",0.006751725,-0.2833038975,0.2610164175
"breakfast_t2","78AY09MVJVTYE","level change","Base",0.0199052,-0.1870564775,0.2106517675
"breakfast_t2","ED5J990H5VAZT","level change","Base",-0.06319965,-0.19058934,0.0358401725
"breakfast_t2","L69HYJ4Y3TR91","level change","Base",0.127796,-0.4297626,0.357451205
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",-0.04651895,-0.2013926575,0.1274858
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",-0.01731674,-0.2113123425,0.10673817
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",0.01762775,-0.1866791925,0.11994664
"breakfast_t2","V3Q26BHF3SE2H","level change","Base",-0.03378085,-0.143998535,0.123401215
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.0481420675,-0.141524149625,0.090577300875
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.0724941645,-0.200829912525,0.016939346225
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.0588945,-0.16303360366075,0.0561067522100001
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.0639613467,-0.169564035875,0.0436766521750001
"breakfast_t2","W8T41JZK0ZMEP","level change","Base",-0.05149574951,-0.14977516100375,0.078931707295
"breakfast_t2","pooled","level change","Base",-0.12707805,-0.2213474675,-0.04317296
"breakfast_t2","2HRX9P6HKXA8V","slope change","Base",0.115602375,0.0370391825,0.194358375
"breakfast_t2","78AY09MVJVTYE","slope change","Base",0.15082775,-0.002636125,0.2476854575
"breakfast_t2","ED5J990H5VAZT","slope change","Base",-0.00433315,-0.19562103,0.13065181
"breakfast_t2","L69HYJ4Y3TR91","slope change","Base",-0.02865502,-0.38006195,0.3011919825
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",0.04016085,-0.2401825675,0.2984053375
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",-0.05122845,-0.5456112,0.2064538975
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",0.05588573,-0.16179201525,0.6435568
"breakfast_t2","V3Q26BHF3SE2H","slope change","Base",0.0144921,-0.2515866975,0.2584522225
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",0.003621499,-0.22514876425,0.2496252619
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",-0.011789326,-0.3635529653,0.1587913139
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",0.010666443,-0.186671310725,0.3176575421
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",-0.0043490455,-0.241931069725,0.2644901361
"breakfast_t2","W8T41JZK0ZMEP","slope change","Base",-0.0045448065,-0.226470729,0.240578356575
"breakfast_t2","pooled","slope change","Base",0.0573509,-0.07961153,0.1632331725
"breakfast_t2","2HRX9P6HKXA8V","gender x level","Female",0.275793,-0.09674109,0.50435335
"breakfast_t2","78AY09MVJVTYE","gender x level","Female",-0.1107718,-0.40469456,0.16439305
"breakfast_t2","ED5J990H5VAZT","gender x level","Female",0.0492923,-0.1009308975,0.11472667025
"breakfast_t2","L69HYJ4Y3TR91","gender x level","Female",-0.02204515,-0.3360744,0.33763085
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",0.1681807,-0.09355114625,0.54680743975
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",0.01505385,-0.3226226375,0.2987242785
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",-0.146427,-0.357178755,0.0383346075000002
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Female",-0.098777905,-0.33418641725,0.1118937315
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.04448473375,-0.2309309074375,0.312589065785
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",-0.02898674865,-0.2479228211375,0.171296067465
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",-0.05314250695,-0.322561262355,0.168670115295
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.0881343726,-0.161053998975,0.37197235282375
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Female",0.11773409385,-0.1390084120825,0.44782053657
"breakfast_t2","pooled","gender x level","Female",0.03270145,-0.1324886275,0.2225745
"breakfast_t2","2HRX9P6HKXA8V","gender x level","Male",-0.01170765,-0.183544525,0.1623259775
"breakfast_t2","78AY09MVJVTYE","gender x level","Male",0.2068461,-0.09996907925,0.5180560475
"breakfast_t2","ED5J990H5VAZT","gender x level","Male",0.01053625,-0.10626966125,0.1265363775
"breakfast_t2","L69HYJ4Y3TR91","gender x level","Male",-0.18013115,-0.46231875,0.0596124985
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",0.03788665,-0.2288477325,0.3210581725
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",-0.01005785,-0.254639985,0.22585681
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",0.018684195,-0.1485923725,0.19188396
"breakfast_t2","V3Q26BHF3SE2H","gender x level","Male",0.0482346,-0.168682435,0.255400925
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",0.2215304099,-0.035130342555,0.67748902185
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",0.2987355421,0.077129627915,0.540616276315
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",-0.09776348425,-0.3806927645675,0.139522437765
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",0.12388997,-0.105390328845,0.39325833471
"breakfast_t2","W8T41JZK0ZMEP","gender x level","Male",-0.2378710691,-0.73296289329425,0.0736015620675
"breakfast_t2","pooled","gender x level","Male",0.045964675,-0.0991925925,0.2532025
